directory,target,hitrate,randomhitrate,swarmrate
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.1.1/nosup,9556,0.28355704698,0.322522522523,0.275451740855
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.2.1/halfswarm,20326,0.0810810810811,0.279279279279,0.295724988982
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.2.1/nosup,20326,0.0389170896785,0.279279279279,0.295724988982
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.3.1/halfswarm,21395,0.289682539683,0.201801801802,0.207139709123
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.3.1/nosup,21395,0.271119842829,0.201801801802,0.207139709123
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.4.1/halfswarm,30965,0.143209876543,0.169369369369,0.207139709123
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.4.1/nosup,30965,0.136138613861,0.169369369369,0.207139709123
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.0.1/halfswarm,8881,0.00712589073634,0.101123595506,0.104997192588
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.0.1/nosup,8881,0.0161662817552,0.101123595506,0.104997192588
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.1.1/halfswarm,18771,0.654822335025,0.317415730337,0.263335204941
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.1.1/nosup,18771,0.393564356436,0.317415730337,0.263335204941
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.2.1/halfswarm,20552,0.0,0.168539325843,0.137001684447
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.2.1/nosup,20552,0.0,0.168539325843,0.137001684447
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.3.1/halfswarm,18766,0.617414248021,0.317415730337,0.263335204941
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.3.1/nosup,18766,0.384020618557,0.317415730337,0.263335204941
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.4.1/halfswarm,16863,0.144414168937,0.238764044944,0.229084783829
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/18/roundroubin.4.1/nosup,16863,0.0986666666667,0.238764044944,0.229084783829
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/19/roundroubin.0.1/halfswarm,15858,0.182044887781,0.225609756098,0.18202247191
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/19/roundroubin.0.1/nosup,15858,0.139705882353,0.225609756098,0.18202247191
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/19/roundroubin.1.1/halfswarm,8126,0.228650137741,0.134146341463,0.193820224719
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/19/roundroubin.1.1/nosup,8126,0.208672086721,0.134146341463,0.193820224719
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/19/roundroubin.2.1/halfswarm,25668,0.0382352941176,0.134146341463,0.130898876404
